,AAL,ALK,ALLE,AME,ARNC,AYI,BA,CAT,CHRW,CMI,COL,CSX,CTAS,DAL,DE,DNB,DOV,EFX,EMR,ETN,EXPD,FAST,FBHS,FDX,FLR,FLS,FTV,GD,GE,GWW,HON,IR,ITW,JBHT,JCI,JEC,KSU,LLL,LMT,LUV,MAS,MMM,NLSN,NOC,NSC,PCAR,PH,PNR,PWR,R,RHI,ROK,ROP,RSG,RTN,SRCL,TDG,TXT,UAL,UNP,UPS,URI,UTX,VRSK,WM,XYL
321,46.18,96.760002,73.910004,54.720001,29.299999,218.770004,178.0,95.480003,80.08000200000002,149.740005,94.970001,48.279999,118.889999,50.330002,108.650002,105.790001,79.870003,129.580002,60.5,72.209999,56.650002,50.16,57.400002,192.970001,55.029999,47.66,57.639999,189.649994,30.049999,250.899994,124.599998,81.300003,131.479996,99.43,41.720001,56.009998,88.57,166.929993,265.0,58.34,34.0,187.5,45.099998,245.589996,120.199997,67.309998,154.839996,58.290001,37.77,75.870003,48.049999,151.259995,209.830002,61.380001,154.0,83.25,250.369995,47.540001,74.910004,107.82,106.139999,124.709999,112.589996,83.620003,73.07,47.810001
322,46.32,97.910004,73.760002,54.52,29.1,220.0,180.339996,97.239998,80.120003,149.600006,96.419998,49.43,118.989998,50.5,108.910004,106.709999,79.980003,131.029999,60.259998,72.349998,56.77,50.389999,58.200001,194.470001,55.98,47.779999,57.669998,190.190002,29.99,250.229996,125.0,81.029999,131.610001,100.260002,42.169998,57.029999,88.58000200000002,168.899994,269.640015,58.400002,34.34,186.729996,44.41,247.5,121.260002,67.529999,155.800003,58.43,38.0,76.32,47.93,151.259995,210.039993,61.689999,154.949997,83.639999,253.050003,47.900002,75.370003,107.529999,106.68,126.809998,112.970001,83.720001,73.209999,48.759998
323,46.790001,98.040001,73.66999799999998,54.75,29.299999,213.300003,181.850006,98.199997,80.66999799999998,150.940002,96.599998,49.200001,118.690002,50.41,110.720001,106.540001,81.25,132.25,60.75,72.809998,56.790001,50.560001,58.560001,194.889999,56.209999,47.200001,58.220001,190.5,29.98,248.570007,125.360001,80.43,133.279999,98.82,42.25,57.349998,89.389999,169.429993,269.089996,58.470001,34.330002,188.080002,44.48,247.869995,122.199997,67.910004,156.940002,58.869999,37.970001,77.07,48.970001,153.679993,211.679993,62.150002,155.850006,83.300003,254.360001,47.959999,74.639999,109.040001,106.970001,130.78999299999998,113.639999,83.550003,73.349998,48.700001
324,46.669998,99.910004,73.849998,55.310001,29.24,212.559998,184.0,98.489998,81.120003,152.619995,97.889999,49.209999,119.300003,50.0,110.769997,107.25,81.5,132.720001,60.880001,72.66999799999998,57.110001,50.82,58.959999,196.979996,56.619999,47.950001,58.91,192.199997,30.23,251.880005,126.760002,80.849998,134.509995,99.870003,42.630001,57.310001,90.160004,171.240005,269.0,58.459999,34.540001000000004,189.460007,45.040001,245.0,123.230003,68.940002,158.309998,59.610001,38.279999,77.559998,48.16,155.350006,212.830002,62.040001,153.820007,82.529999,253.470001,49.450001,74.349998,110.050003,106.989998,133.110001,113.830002,84.18,73.150002,49.5
325,45.849998,96.550003,74.050003,54.759998,28.559999,213.979996,182.990005,94.360001,80.519997,151.360001,97.330002,48.52,118.650002,50.009998,109.419998,106.860001,80.519997,133.089996,60.919998,72.230003,56.830002,50.650002,58.919998,194.539993,55.639999,47.09,58.610001,190.990005,30.190001,248.449997,126.290001,80.129997,134.059998,97.93,42.200001,56.709999,89.660004,167.580002,267.070007,57.700001,34.389999,189.889999,45.009998,243.0,121.93,67.58000200000001,157.009995,58.810001,37.509998,76.290001,47.560001,153.179993,211.429993,62.25,153.860001,81.900002,247.690002,48.889999,73.699997,109.080002,106.129997,129.009995,112.690002,83.839996,73.269997,48.91
326,46.41,98.470001,73.0,54.360001,28.01,207.550003,181.399994,94.32,78.860001,151.070007,96.599998,49.119999,118.07,49.5,109.910004,107.309998,79.139999,132.190002,60.200001,71.220001,56.279999,51.830002,58.349998,194.0,55.23,46.040001,58.32,189.279999,30.0,249.070007,125.110001,79.360001,133.520004,97.650002,41.650002,56.209999,89.440002,167.089996,267.429993,58.509998,33.869999,188.929993,44.490002,242.429993,121.339996,68.230003,155.940002,58.619999,37.66,76.07,47.23,152.490005,211.929993,61.740002,153.399994,80.75,247.619995,47.380001,74.849998,108.760002,105.519997,127.220001,111.830002,83.68,72.58000200000002,48.290001
327,45.02,96.150002,73.230003,54.740002,27.6,204.449997,180.639999,95.650002,79.150002,152.100006,97.120003,49.700001,118.209999,48.52,110.830002,106.75,80.529999,131.779999,60.240002,71.639999,56.259998,52.119999,57.880001,193.850006,55.139999,46.220001,58.369999,190.899994,29.93,251.919998,125.970001,79.290001,133.78999299999998,98.190002,41.639999,56.450001,88.959999,168.119995,267.309998,57.41,33.470001,188.289993,44.34,242.50999500000003,122.940002,67.910004,158.0,58.799999,37.669998,76.349998,47.34,152.970001,211.860001,61.77,153.100006,81.190002,247.610001,47.790001,72.690002,109.099998,106.0,129.369995,111.860001,82.620003,72.849998,48.450001
328,44.790001,95.269997,73.040001,54.75,26.969999,205.210007,182.399994,94.099998,79.160004,151.970001,97.309998,48.310001,118.120003,47.68,110.440002,107.029999,79.389999,131.479996,60.459999,71.599998,56.18,51.439999,57.91,193.110001,55.169998,46.07,58.209999,191.320007,29.889999,250.910004,126.410004,79.220001,133.880005,96.5,41.459999,56.610001,88.839996,169.300003,269.0,56.91,33.290001000000004,189.720001,44.48,244.0,122.0,67.730003,157.669998,59.099998,37.639999,76.370003,47.810001,154.119995,211.199997,61.939999,154.600006,80.639999,241.410004,47.869999,72.970001,108.360001,105.639999,129.080002,112.480003,81.589996,72.209999,48.709999
329,44.5,95.389999,73.309998,54.540001,26.74,206.5,181.429993,92.449997,78.769997,150.690002,97.660004,47.68,118.589996,47.689999,110.540001,107.110001,77.050003,131.860001,59.799999,71.720001,55.880001,51.419998,59.080002,192.699997,54.360001,45.849998,58.080002,190.529999,29.75,250.0,126.540001,79.230003,133.669998,96.849998,41.259998,56.59,87.779999,167.75,268.0,56.73,33.779999,189.25,44.380001,244.080002,119.879997,67.019997,157.360001,59.310001,37.259998,75.550003,48.41,153.179993,210.520004,62.130001,154.360001,81.739998,240.809998,48.09,73.209999,106.809998,106.129997,124.0,111.870003,80.839996,72.209999,47.48
330,43.459999,94.580002,73.91999799999998,53.919998,26.59,210.100006,181.899994,91.889999,78.849998,150.119995,97.57,48.049999,118.639999,47.310001,109.830002,108.43,77.160004,133.160004,59.59,72.040001,55.959999,50.52,59.650002,192.449997,54.07,45.529999,58.279999,191.850006,29.84,245.0,127.120003,79.260002,133.910004,96.790001,41.099998,56.41,87.660004,170.440002,269.899994,54.68,33.650002,190.639999,44.5,244.559998,119.860001,67.370003,157.75,59.73,37.16,75.639999,48.419998,153.46000700000005,210.830002,62.57,154.839996,81.940002,239.52999900000003,47.73,72.33000200000002,106.889999,106.269997,123.849998,112.389999,80.360001,72.540001,48.130001
331,43.73,96.330002,74.120003,53.700001,26.790001,211.380005,177.160004,93.330002,79.33000200000002,151.779999,98.629997,47.900002,118.879997,47.900002,110.169998,107.800003,76.639999,133.380005,59.599998,72.66999799999998,56.57,50.669998,59.82,191.869995,54.66,46.049999,58.450001,190.830002,30.23,245.160004,127.120003,79.489998,134.020004,96.610001,40.810001,56.310001,87.33000200000002,170.320007,268.51001,55.720001,33.869999,191.770004,43.84,243.539993,119.739998,67.760002,157.880005,60.18,37.369999,76.16999799999998,48.23,154.300003,211.00999500000003,62.650002,154.0,81.91999799999998,230.889999,47.59,72.190002,106.360001,106.529999,122.980003,112.559998,80.099998,72.870003,48.27
332,42.060001,96.220001,74.269997,53.919998,26.58,208.470001,178.53999299999995,91.220001,79.209999,151.389999,98.879997,48.02,118.989998,47.02,109.300003,107.760002,76.610001,132.880005,59.549999,72.199997,56.509998,51.23,59.759998,192.899994,54.060001,45.759998,58.48,190.830002,29.76,244.910004,125.040001,79.220001,133.619995,95.059998,41.060001,55.919998,86.839996,169.270004,268.929993,54.110001,33.509998,190.929993,43.23,243.520004,119.580002,67.66999799999999,157.309998,60.32,37.240002,74.66999799999998,48.209999,153.419998,210.490005,62.91,154.21000700000005,82.059998,235.729996,47.119999,69.379997,105.949997,107.190002,122.160004,111.879997,79.510002,73.089996,48.299999
333,40.5,93.110001,74.639999,53.639999,26.83,206.740005,179.0,92.370003,78.720001,151.889999,97.980003,48.110001,118.849998,45.93,109.589996,107.339996,77.629997,133.619995,59.209999,72.120003,56.580002,50.970001,60.310001,191.949997,54.23,46.310001,58.779999,190.080002,29.549999,245.110001,126.330002,79.480003,133.910004,94.769997,41.119999,55.790001,86.849998,170.490005,268.0,51.970001,33.91,190.179993,43.740002,243.800003,116.959999,67.809998,157.899994,61.130001,37.400002,74.879997,48.220001,152.820007,211.5,62.860001,154.559998,82.25,231.77999900000003,47.389999,65.0,104.589996,107.290001,123.199997,112.120003,79.589996,73.029999,48.32
334,42.18,95.379997,74.980003,54.330002,27.379999,207.479996,179.820007,93.970001,78.5,154.860001,98.160004,47.900002,119.660004,47.619999,111.199997,108.349998,79.43,135.25,60.330002,73.739998,56.419998,51.59,61.080002,193.389999,54.849998,47.279999,59.73,191.970001,29.799999,247.600006,127.480003,81.199997,135.110001,95.089996,42.139999,56.619999,86.589996,170.490005,270.679993,54.599998,34.459999,191.059998,42.049999,244.0,117.400002,68.949997,160.080002,62.880001,37.869999,76.510002,48.759998,156.889999,213.679993,63.560001,154.970001,82.980003,238.860001,48.0,67.900002,105.5,107.800003,127.0,112.769997,79.900002,73.650002,48.720001
335,42.0,94.550003,75.050003,54.330002,27.34,210.0,178.309998,92.989998,78.190002,154.949997,98.519997,47.82,122.309998,47.619999,110.739998,107.989998,79.730003,134.929993,60.439999,73.66999799999998,56.060001,51.540001,61.200001,193.889999,54.16,47.040001,59.73,191.309998,29.85,245.0,126.849998,80.910004,135.0,94.93,41.959999,55.98,85.970001,168.46000700000005,268.77999900000003,54.139999,34.650002,190.820007,44.16,241.119995,115.419998,69.18,158.350006,62.799999,37.57,75.849998,49.450001,156.360001,211.160004,63.189999,154.199997,83.379997,237.25,47.779999,67.82,105.43,107.910004,125.720001,112.68,80.650002,73.360001,48.880001
336,42.18,95.190002,75.480003,54.360001,27.540001,208.009995,180.100006,93.129997,78.910004,154.509995,98.93,46.959999,124.809998,47.23,110.459999,108.379997,79.440002,136.360001,60.560001,73.269997,56.439999,51.779999,61.080002,195.050003,53.560001,46.98,59.599998,193.199997,29.9,244.080002,127.0,81.82,135.720001,93.989998,41.959999,55.389999,84.16999799999998,169.580002,272.160004,53.509998,34.700001,192.520004,42.709999,244.770004,114.889999,69.440002,159.179993,62.91,37.16,75.290001,49.52,156.029999,211.059998,63.310001,157.080002,84.529999,240.5,47.779999,67.150002,105.75,108.050003,124.470001,113.400002,80.940002,73.58000200000002,49.25
337,41.880001,95.400002,75.519997,54.369999,27.93,206.580002,179.990005,95.379997,79.07,154.699997,99.370003,47.040001,125.010002,47.07,111.260002,107.82,80.400002,135.78999299999998,60.139999,73.58000200000002,56.32,51.860001,61.0,193.089996,53.689999,46.98,59.279999,192.350006,29.860001,242.960007,127.059998,81.559998,135.720001,93.169998,42.400002,55.700001,83.550003,168.339996,272.350006,53.66,34.599998,193.490005,42.82,243.699997,115.110001,69.239998,159.199997,62.48,37.259998,74.519997,49.41,156.940002,211.210007,63.490002,156.350006,83.699997,238.970001,47.91,67.760002,105.440002,107.510002,125.330002,113.660004,81.08000200000002,73.349998,49.029999
338,39.779999,91.660004,74.279999,53.290001,26.690001,202.729996,175.96000700000005,92.0,78.540001,150.440002,97.25,45.639999,124.089996,45.25,109.699997,104.970001,77.91999799999998,135.550003,58.970001,71.959999,55.84,51.330002,59.740002,195.669998,52.490002,45.389999,58.509998,188.880005,29.559999,240.149994,125.870003,79.279999,133.440002,91.919998,41.380001,54.490002,82.18,167.240005,268.829987,51.639999,33.880001,192.300003,41.82,239.729996,111.739998,67.120003,157.130005,60.959999,35.900002,72.690002,48.560001,153.919998,208.669998,62.77,154.029999,81.0,220.399994,46.73,64.91999799999999,103.550003,106.959999,119.330002,112.370003,79.860001,72.779999,48.16
339,40.700001,92.989998,74.68,53.259998,26.5,205.860001,177.339996,92.449997,78.160004,151.660004,97.449997,46.400002,124.330002,45.869999,109.860001,105.150002,78.029999,136.979996,59.119999,72.550003,55.880001,51.619999,59.77,195.0,52.68,45.91,58.310001,189.539993,29.5,240.039993,125.610001,79.58000200000002,133.720001,91.610001,41.73,54.810001,82.139999,168.850006,269.420013,52.459999,33.880001,192.119995,41.25,241.0,110.639999,67.550003,157.630005,60.619999,36.34,73.010002,48.57,154.639999,208.830002,62.700001,154.259995,82.25,214.850006,47.049999,67.019997,103.989998,106.529999,119.699997,111.93,80.269997,72.559998,49.299999
340,41.689999,94.239998,75.010002,53.450001,26.68,202.119995,176.850006,92.239998,77.75,152.240005,97.209999,46.25,126.410004,46.099998,109.529999,104.559998,78.629997,135.729996,58.98,72.809998,56.02,51.150002,60.23,189.339996,52.75,46.209999,60.18,189.539993,29.59,241.570007,125.589996,79.83000200000002,133.46000700000002,91.160004,41.450001,54.779999,82.529999,168.089996,269.829987,52.639999,34.200001,192.119995,41.349998,239.25,110.800003,67.739998,158.029999,61.099998,36.630001,72.839996,48.779999,154.279999,206.509995,62.73,152.639999,82.239998,211.210007,46.970001,67.550003,103.989998,105.690002,121.330002,111.980003,80.18,72.599998,49.139999
341,41.07,93.440002,74.059998,52.470001,26.110001,199.979996,174.369995,90.900002,76.93,148.669998,95.82,45.880001,124.919998,45.369999,107.610001,102.940002,77.120003,134.96000700000002,58.029999,72.550003,55.32,50.110001,59.650002,186.789993,50.419998,45.650002,58.720001,184.889999,29.450001,236.77999900000003,123.769997,78.370003,130.910004,89.040001,40.830002,53.310001,81.870003,164.970001,265.649994,52.0,33.560001,190.699997,40.990002,235.77999900000003,109.510002,66.989998,154.860001,59.77,35.580002,71.089996,47.060001,151.970001,204.440002,62.220001,150.080002,81.66999799999998,207.440002,45.610001,66.720001,102.900002,104.480003,117.459999,111.080002,79.360001,72.18,48.48
342,41.830002,94.970001,74.650002,53.25,26.450001,198.820007,176.28999299999995,91.559998,77.019997,149.669998,97.269997,46.209999,124.93,46.099998,107.309998,104.129997,77.790001,135.300003,58.419998,72.360001,55.580002,49.98,60.139999,187.0,51.380001,46.880001,59.040001,185.0,29.309999,237.5,124.209999,78.629997,131.820007,90.599998,41.220001,53.509998,83.800003,164.850006,266.630005,52.799999,33.599998,189.940002,41.0,235.110001,111.0,66.370003,155.570007,61.060001,35.959999,72.639999,47.080002,152.630005,204.429993,61.93,150.580002,81.75,213.809998,46.290001,68.410004,104.050003,104.720001,119.589996,111.410004,79.389999,71.620003,49.0
343,42.689999,96.5,74.889999,53.860001,26.76,201.029999,177.399994,92.760002,77.339996,151.389999,98.470001,47.18,125.599998,46.419998,107.650002,104.099998,79.349998,135.759995,59.169998,73.529999,56.310001,50.75,60.34,189.440002,51.849998,47.040001,59.860001,188.0,29.52,238.850006,124.959999,79.389999,132.080002,91.849998,41.73,54.139999,85.610001,166.419998,268.920013,54.009998,33.830002,190.589996,41.25,236.660004,112.860001,66.900002,158.550003,62.599998,36.279999,74.660004,47.450001,154.759995,206.889999,62.200001,151.729996,80.900002,216.50999500000003,46.830002,70.449997,104.809998,105.650002,123.059998,112.550003,79.779999,71.849998,49.549999
344,41.849998,94.360001,75.32,54.09,26.110001,208.160004,177.25,92.980003,77.25,151.669998,98.370003,47.240002,126.190002,46.02,108.330002,103.790001,79.889999,135.940002,59.450001,73.779999,56.27,51.16,60.830002,192.5,52.470001,47.41,59.720001,188.440002,29.66,235.699997,125.129997,79.639999,131.729996,90.879997,42.18,55.080002,86.160004,166.770004,268.559998,53.52,33.959999,190.740005,40.990002,236.27999900000003,113.400002,67.360001,158.729996,62.860001,36.720001,75.220001,47.959999,154.360001,207.289993,62.029999,151.889999,80.43,218.940002,47.110001,69.660004,105.739998,105.809998,123.660004,111.959999,80.410004,72.190002,49.43
345,42.369999,93.360001,75.699997,53.919998,26.469999,205.080002,178.020004,92.629997,77.480003,151.240005,98.160004,47.099998,126.879997,46.119999,108.800003,105.769997,79.650002,136.220001,59.450001,73.800003,56.470001,51.240002,60.810001,193.949997,52.360001,47.75,59.57,188.389999,29.860001,233.130005,125.110001,80.599998,132.339996,91.419998,42.150002,55.0,86.739998,166.020004,270.470001,53.529999,33.799999,191.300003,41.099998,238.720001,113.559998,67.290001,159.350006,62.599998,36.91,75.290001,48.57,155.229996,208.25,62.68,153.03999299999995,81.43,220.809998,47.220001,70.68,106.980003,106.480003,123.349998,112.5,80.82,72.720001,49.790001
346,42.330002,92.419998,75.879997,54.09,26.48,204.610001,177.080002,92.43,77.519997,151.550003,97.669998,46.66,126.860001,45.959999,108.970001,107.970001,81.129997,136.649994,59.799999,74.32,56.189999,51.18,60.889999,195.860001,52.73,48.419998,60.220001,187.479996,29.76,232.740005,124.730003,81.57,132.970001,92.040001,42.150002,55.389999,85.93,164.809998,267.600006,53.720001,34.029999,191.869995,41.310001,237.580002,112.230003,67.309998,160.169998,62.990002,37.279999,75.480003,48.830002,155.419998,207.130005,62.889999,152.570007,82.93,219.199997,47.560001,70.690002,106.160004,107.660004,125.110001,112.279999,81.059998,73.08000200000002,50.220001
347,42.09,92.139999,75.540001,53.59,26.15,204.059998,176.880005,93.889999,76.75,149.720001,97.650002,46.599998,124.519997,45.84,108.93,107.589996,81.360001,135.990005,59.650002,74.309998,56.060001,51.16,60.48,195.059998,51.700001,48.18,60.119999,187.740005,29.9,230.929993,124.470001,81.139999,131.580002,90.290001,41.09,54.599998,86.040001,164.990005,268.540009,53.810001,33.380001,190.570007,41.93,236.990005,113.730003,66.620003,159.490005,62.23,36.48,74.41999799999998,46.599998,155.080002,206.320007,62.549999,151.770004,81.980003,219.0,46.790001,70.760002,105.709999,106.300003,123.120003,112.269997,80.010002,72.66999799999998,50.009998
348,41.150002,90.809998,75.0,54.060001,26.549999,173.139999,179.0,94.919998,76.800003,151.380005,99.080002,47.509998,124.959999,45.43,110.0,105.989998,81.769997,136.0,60.130001,75.269997,56.610001,52.080002,60.709999,197.0,52.43,48.27,60.259998,187.619995,30.09,231.949997,124.529999,81.66999799999998,132.199997,92.290001,41.509998,55.110001,86.739998,164.949997,269.839996,53.490002,33.48,190.699997,41.860001,238.0,115.589996,66.949997,160.979996,63.099998,36.400002,75.099998,46.240002,156.759995,207.179993,62.669998,151.419998,81.160004,223.419998,47.439999,70.230003,107.949997,106.940002,125.0,113.139999,79.980003,72.779999,50.73
