,AFL,AIG,AIZ,AJG,ALL,AMG,AMP,AON,AXP,BAC,BBT,BEN,BK,BLK,C,CB,CBOE,CFG,CINF,CMA,CME,COF,DFS,ETFC,FITB,GS,HBAN,HIG,HRB,ICE,IVZ,JPM,KEY,L,LNC,LUK,MCO,MET,MMC,MS,MTB,NAVI,NDAQ,NTRS,PBCT,PFG,PGR,PNC,PRU,RF,SCHW,SPGI,STI,STT,SYF,TMK,TROW,TRV,UNM,USB,WFC,WLTW,XL,ZION
386,75.139999,64.190002,98.639999,56.810001,86.150002,153.330002,121.080002,131.110001,77.089996,22.780001,42.110001,41.700001,47.099998,408.0,61.59,141.96000700000005,86.739998,34.34,69.809998,68.629997,117.5,78.389999,59.07,34.759998,24.07,218.240005,12.74,49.060001,26.309999,60.860001,31.85,83.730003,17.84,46.889999,65.059998,24.41,117.0,45.249554,77.16999799999998,42.189999,158.199997,14.6,67.68,87.809998,16.709999,62.650002,42.259998,118.879997,105.0,14.01,38.650002,140.830002,54.150002,81.489998,27.1,75.370003,69.790001,123.870003,45.080002,51.209999,52.23,145.050003,43.380001,39.98
387,75.639999,63.810001,98.639999,56.880001,86.019997,154.240005,121.660004,131.279999,77.230003,22.48,41.880001,42.0,47.209999,408.279999,60.889999,143.610001,86.779999,34.27,69.989998,69.199997,117.529999,77.459999,58.880001,34.849998,23.290001,212.610001,12.6,49.360001,26.559999,60.650002,31.879999,82.459999,17.58,47.349998,65.620003,24.5,118.57,45.320854,77.610001,41.98,157.559998,14.48,68.050003,87.760002,16.66,62.75,42.490002,119.349998,105.589996,13.93,39.09,143.21000700000005,53.650002,81.879997,26.99,75.730003,70.720001,124.970001,45.27,51.16,51.529999,146.610001,43.75,40.48
388,75.809998,63.560001,99.669998,57.330002,86.790001,160.009995,122.110001,131.46000700000002,77.769997,22.27,42.09,42.52,47.110001,411.799988,60.330002,144.679993,86.889999,34.18,70.889999,68.25,117.620003,77.41999799999998,58.75,34.48,23.82,212.940002,12.56,49.66,27.299999,60.299999,32.700001,82.290001,17.41,47.549999,66.040001,24.75,119.050003,45.614975,77.25,42.150002,157.520004,14.61,68.019997,88.139999,16.76,63.709999,42.790001,118.93,105.629997,13.62,39.189999,144.059998,53.509998,81.989998,26.98,76.389999,71.510002,125.330002,45.23,51.099998,51.669998,146.089996,43.689999,39.860001
389,75.900002,64.0,100.169998,57.240002,86.66999799999998,159.369995,122.589996,131.300003,78.75,22.440001,42.16,42.779999,47.599998,414.730011,61.040001,145.149994,86.660004,34.18,70.519997,68.629997,116.629997,78.050003,58.93,34.700001,23.82,213.080002,12.57,49.599998,26.889999,60.380001,33.23,82.639999,17.43,47.16,65.900002,24.450001,118.919998,45.855614,77.510002,42.549999,157.630005,14.21,67.510002,88.769997,16.860001,63.91,43.040001,119.459999,106.309998,13.53,39.0,144.190002,53.700001,83.860001,27.35,76.370003,71.610001,125.0,45.240002,51.369999,51.709999,147.440002,43.220001,40.290001
390,75.459999,63.57,98.68,56.700001,86.300003,160.669998,121.059998,130.360001,78.459999,22.200001,41.900002,42.459999,47.130001,411.309998,60.68,144.600006,86.290001,33.639999,69.949997,68.25,118.029999,77.769997,58.700001,34.75,23.450001,212.50999500000003,12.47,49.630001,26.690001,61.369999,33.16,82.290001,17.290001,46.950001,63.709999,24.280001,118.339996,45.187164,77.0,42.450001,155.880005,14.14,67.720001,87.970001,16.700001,62.779999,42.91,117.589996,104.5,13.44,38.700001,144.0,53.23,82.550003,27.719999,75.440002,71.720001,125.190002,44.349998,50.950001,51.32,146.470001,42.68,40.02
391,74.910004,63.400002,99.290001,56.490002,86.089996,160.270004,121.599998,131.020004,78.910004,22.299999,42.060001,42.73,47.32,415.470001,61.209999,144.779999,87.0,34.049999,69.720001,68.639999,116.760002,78.519997,58.759998,35.25,23.77,215.369995,12.51,49.650002,26.4,61.549999,33.48,83.309998,17.59,46.860001,63.84,24.41,117.980003,45.124779,77.099998,43.139999,156.220001,14.52,68.540001,87.720001,16.719998999999998,62.240002,43.209999,118.599998,103.25,13.51,38.75,144.369995,53.689999,83.449997,28.459999,74.849998,71.43,123.870003,43.849998,51.09,51.84,145.520004,42.630001,40.369999
392,74.93,63.16,98.709999,56.93,85.870003,160.509995,121.949997,131.410004,79.809998,22.620001,42.259998,42.509998,47.900002,413.799988,61.880001,144.28999299999995,88.690002,34.52,69.730003,68.849998,119.970001,78.900002,59.369999,35.330002,23.82,215.77999900000003,12.66,49.709999,26.360001,63.619999,33.41,83.910004,17.799999,46.66,64.440002,24.530001,117.669998,45.080215,76.889999,43.279999,156.720001,14.6,69.610001,89.41999799999998,16.75,62.41,42.950001,119.900002,103.550003,13.59,38.869999,146.009995,54.139999,84.389999,28.870001,74.709999,72.0,123.5,44.080002,51.139999,52.09,145.089996,42.5,40.43
393,75.379997,63.830002,99.730003,57.5,86.66999799999998,160.979996,124.139999,131.820007,80.389999,23.219999,43.66,43.040001,48.669998,416.570007,63.84,144.940002,88.809998,35.889999,70.610001,72.0,121.93,80.07,60.16,36.66,24.450001,220.830002,13.01,50.919998,26.34,63.830002,34.150002,85.510002,18.379999,46.830002,66.66999799999999,25.08,117.610001,46.203209,77.360001,44.360001,160.080002,14.96,70.809998,90.440002,17.209999,63.950001,43.119999,121.790001,106.129997,14.14,40.18,145.699997,55.650002,86.400002,28.93,75.58000200000002,72.08000200000002,123.860001,45.43,52.099998,52.860001,145.53999299999995,42.310001,41.810001
394,77.910004,64.0,101.900002,57.869999,87.370003,162.28999299999995,126.309998,132.479996,80.349998,23.82,44.200001,43.709999,49.259998,417.75,64.510002,146.570007,89.209999,36.349998,71.720001,72.620003,124.419998,80.150002,60.610001,37.119999,25.059999,223.630005,13.28,51.439999,26.01,63.900002,34.310001,86.959999,18.65,47.48,68.260002,25.290001,116.550003,47.121212,78.16999799999998,44.91,163.5,15.23,70.459999,91.75,17.74,64.720001,43.439999,123.18,107.75,14.44,41.369999,146.809998,56.669998,87.300003,28.709999,76.730003,73.260002,125.209999,46.5,53.029999,53.98,146.03999299999995,42.509998,42.259998
395,77.66999799999998,63.880001,101.32,58.189999,87.940002,162.699997,128.03999299999998,133.229996,80.199997,23.950001,44.389999,44.0,49.349998,419.309998,64.879997,145.899994,89.940002,36.880001,73.300003,74.0,125.800003,80.5,60.939999,37.259998,25.370001,223.350006,13.45,51.259998,26.58,64.449997,34.57,87.550003,18.700001,47.669998,68.889999,25.5,117.199997,47.664883,78.459999,45.07,163.110001,15.5,70.480003,92.190002,17.870001000000006,65.120003,43.650002,123.389999,108.790001,14.48,41.990002,145.899994,56.509998,87.879997,28.83,76.699997,73.690002,125.57,46.990002,53.029999,54.349998,145.770004,42.029999,43.139999
396,77.360001,64.040001,101.510002,58.009998,87.93,161.179993,125.970001,134.0,80.110001,23.549999,43.869999,43.990002,49.130001,417.869995,64.25,145.619995,89.33000200000002,36.540001,72.709999,73.300003,125.550003,79.459999,60.880001,36.959999,24.879999,222.990005,13.22,51.599998,29.059999,64.0,34.290001000000004,86.769997,18.5,47.709999,67.43,25.719999,118.739998,47.005348,78.639999,44.57,160.660004,15.48,71.040001,91.57,17.6,65.050003,43.529999,122.790001,107.110001,14.3,41.5,146.46000700000005,55.630001,87.949997,28.799999,76.540001,73.0,126.400002,46.700001,52.540001,54.09,147.21000700000005,42.34,42.5
397,77.690002,63.810001,101.559998,57.759998,88.699997,161.770004,127.0,134.550003,80.379997,23.549999,44.290001,43.75,49.5,418.799988,64.309998,146.369995,89.480003,36.330002,72.57,73.66999799999998,126.5,79.610001,60.450001,37.099998,25.34,224.809998,13.22,51.560001,29.040001,64.489998,34.68,86.25,18.639999,47.52,67.849998,25.52,119.489998,47.183601,79.379997,44.48,161.770004,15.54,70.870003,93.190002,17.58,64.739998,44.380001,123.279999,107.279999,14.4,41.990002,146.889999,56.0,88.220001,28.98,76.660004,72.459999,127.940002,46.810001,52.580002,54.040001,147.330002,42.619999,43.0
398,77.949997,63.970001,103.489998,58.77,90.370003,163.350006,129.929993,135.809998,80.860001,23.559999,44.450001,44.459999,49.82,423.220001,64.160004,147.949997,88.839996,36.75,73.93,74.160004,126.580002,81.459999,60.950001,37.23,25.1,222.649994,13.07,51.77,29.98,64.629997,34.549999,86.849998,18.67,48.389999,67.83000200000001,25.83,121.32,47.531193,80.25,44.77,161.660004,15.57,70.540001,94.120003,17.42,65.32,44.759998,122.860001,108.589996,14.37,42.240002,148.830002,55.990002,89.019997,29.459999,77.110001,73.379997,129.479996,47.290001,52.549999,53.93,149.130005,43.560001,42.889999
399,78.620003,64.129997,105.0,58.990002,90.029999,165.28999299999995,131.0,137.0,81.559998,23.610001,44.52,44.34,50.0,423.23999,64.400002,147.869995,88.959999,36.650002,73.41999799999998,74.639999,126.209999,81.730003,61.240002,37.360001,25.620001,223.429993,13.29,52.52,30.02,64.739998,34.799999,86.970001,18.68,48.189999,68.610001,26.209999,122.32,47.923351,80.400002,44.880001,162.78999299999995,15.62,71.410004,94.989998,17.709999,65.779999,45.029999,123.550003,108.470001,14.45,42.220001,149.580002,56.59,88.629997,29.469999,77.639999,73.809998,129.399994,47.669998,52.470001,54.310001,150.0,44.169998,43.669998
400,79.050003,63.799999,104.110001,58.919998,89.410004,166.130005,131.46000700000002,136.619995,81.980003,23.91,44.23,44.619999,50.139999,426.5,64.309998,147.110001,89.589996,36.290001,72.970001,74.41999799999998,127.449997,81.629997,60.860001,37.540001,25.58,225.50999500000003,13.29,52.310001,30.51,64.5,35.259998,87.75,18.76,47.860001,68.400002,26.01,122.120003,47.869877,80.150002,45.48,161.910004,16.389999,70.949997,94.760002,17.549999,65.639999,44.720001,123.669998,108.0,14.45,42.330002,149.369995,56.009998,89.199997,29.4,77.480003,73.93,128.350006,47.66,52.360001,54.060001,149.979996,44.099998,43.119999
401,78.760002,63.889999,104.239998,58.869999,89.410004,165.770004,130.720001,135.889999,82.599998,23.5,43.959999,44.759998,50.0,425.779999,63.889999,147.130005,89.07,36.049999,72.41999799999998,73.589996,126.709999,81.300003,60.919998,37.209999,25.610001,224.539993,13.27,52.200001,29.99,64.43,35.150002,87.480003,18.629999,47.630001,68.209999,25.360001,121.25,47.807487,80.32,45.450001,162.380005,16.4,70.400002,94.75,17.48,65.139999,44.560001,123.5,107.620003,14.28,42.200001,147.220001,55.75,89.33000200000002,29.450001,77.209999,73.610001,128.75,47.110001,52.540001,53.470001,149.350006,44.43,43.029999
402,77.989998,63.0,101.839996,57.669998,89.010002,161.220001,128.050003,134.96000700000002,82.110001,23.120001,43.52,44.110001,49.5,420.290009,63.619999,146.619995,88.82,35.139999,71.550003,72.32,124.5,80.730003,60.240002,36.689999,25.35,221.440002,13.03,51.599998,30.870001,64.129997,34.740002000000004,86.93,18.35,46.689999,65.860001,24.93,118.769997,46.61319,79.150002,44.700001,160.410004,15.97,69.760002,94.029999,17.299999,63.48,44.27,121.860001,104.589996,13.92,41.619999,145.229996,55.169998,89.08000200000002,29.57,75.900002,72.860001,128.169998,45.639999,51.84,52.799999,147.96000700000005,43.919998,42.259998
403,77.529999,63.18,100.760002,57.18,88.720001,162.360001,127.160004,134.28999299999998,82.389999,23.110001,43.549999,44.48,49.709999,424.350006,64.050003,145.529999,88.709999,35.139999,71.57,71.879997,124.379997,80.75,60.32,36.639999,25.32,220.5,12.99,51.650002,31.040001,64.470001,35.139999,87.660004,18.299999,46.43,65.989998,25.219999,118.739998,46.782532,78.900002,44.700001,160.259995,15.95,69.66999799999999,94.790001,17.26,62.91,44.150002,121.510002,103.610001,13.91,41.93,145.779999,55.09,88.75,29.49,75.83000200000002,73.489998,128.0,45.470001,51.41,52.700001,145.699997,43.290001,42.599998
404,77.870003,63.220001,102.290001,56.950001,88.32,162.339996,125.959999,132.5,82.5,22.91,43.27,44.23,49.349998,423.589996,63.549999,144.830002,88.800003,34.599998,71.260002,71.029999,124.169998,79.889999,60.18,36.299999,24.68,218.25999500000003,12.72,51.740002,31.26,64.33000200000001,35.169998,87.010002,17.940001000000006,46.419998,65.389999,25.030001,120.889999,46.702316,78.139999,43.959999,158.259995,16.049999,69.93,94.209999,17.26,62.849998,44.459999,119.989998,103.940002,13.59,41.75,147.169998,54.610001,87.459999,29.040001,75.870003,73.959999,127.599998,45.259998,50.93,52.73,145.360001,43.450001,42.060001
405,77.75,63.259998,103.949997,56.880001,88.550003,163.330002,126.800003,133.279999,83.059998,23.1,43.73,44.41,49.830002,425.869995,64.239998,145.259995,89.620003,34.919998,72.040001,71.699997,123.980003,80.849998,60.759998,36.830002,25.0,221.839996,12.9,52.029999,31.360001,64.809998,35.24000200000001,87.709999,18.23,46.709999,65.800003,25.389999,120.589996,46.978611,78.400002,44.34,159.929993,16.33,70.370003,94.57,17.34,63.32,44.529999,121.32,104.010002,13.87,42.279999,146.71000700000005,55.139999,88.220001,29.75,76.16999799999998,74.050003,128.380005,45.509998,51.209999,53.02,145.070007,43.700001,42.560001
406,78.300003,63.669998,104.360001,56.830002,88.68,164.119995,127.010002,133.110001,83.510002,23.530001,44.16,44.689999,49.990002,426.320007,65.0,144.899994,90.059998,35.18,72.370003,72.470001,125.330002,82.120003,61.450001,37.52,25.23,221.869995,13.02,52.439999,31.540001,65.82,35.049999,88.599998,18.360001,46.919998,66.32,26.02,121.25,47.664883,78.32,44.459999,160.570007,16.59,70.940002,96.0,17.379998999999998,63.990002,44.830002,122.190002,105.620003,14.11,43.029999,146.899994,55.740002,89.0,29.67,76.08000200000002,74.559998,127.730003,46.02,51.560001,53.610001,145.149994,44.189999,42.779999
407,78.839996,64.309998,105.849998,57.709999,89.230003,168.389999,130.470001,134.919998,84.91999799999998,24.58,45.82,45.360001,51.540001,429.89999400000005,67.650002,146.009995,91.239998,36.18,72.940002,73.779999,127.699997,81.75,63.049999,38.34,26.200001,228.369995,13.59,53.220001,30.82,66.639999,35.73,92.339996,18.82,47.48,68.139999,26.549999,122.550003,49.135471,79.08000200000002,45.439999,163.110001,16.75,72.0,98.029999,17.76,65.540001,44.700001,126.629997,109.0,14.63,43.880001,149.110001,58.07,91.43,30.25,77.910004,75.510002,128.220001,47.299999,52.860001,55.650002,146.699997,44.43,44.41
408,77.91999799999998,63.669998,104.550003,57.349998,88.440002,166.100006,128.649994,133.320007,84.089996,24.620001,45.849998,44.950001,51.43,425.799988,67.559998,145.720001,91.110001,35.889999,72.889999,73.099998,125.440002,82.019997,61.799999,38.150002,26.24,225.309998,13.47,52.970001,31.0,65.910004,35.299999,91.959999,18.799999,47.080002,67.83000200000001,26.34,121.639999,49.429588,78.239998,45.330002,162.270004,16.719998999999998,71.58000200000002,98.120003,17.799999,64.860001,44.349998,126.0,109.120003,14.73,43.380001,146.380005,57.049999,90.080002,29.780001,76.57,74.599998,126.519997,46.84,51.990002,56.029999,146.669998,44.23,44.139999
409,78.110001,62.82,104.279999,57.599998,88.849998,167.470001,128.53999299999998,133.589996,84.690002,24.459999,45.720001,45.119999,51.310001,425.920013,67.239998,145.800003,91.830002,35.889999,72.940002,73.910004,125.330002,83.41999799999998,62.419998,38.279999,26.190001,224.460007,13.64,52.779999,31.059999,66.07,35.459999,91.559998,18.9,47.119999,68.18,26.360001,122.07,49.340462,78.449997,45.0,162.979996,16.799999,71.510002,97.669998,17.75,64.57,44.209999,125.650002,109.040001,14.77,43.209999,146.419998,57.0,90.400002,30.059999,77.059998,74.849998,126.980003,47.049999,52.150002,55.810001,146.479996,44.09,44.240002
410,78.41999799999998,63.400002,105.239998,57.619999,88.809998,169.229996,130.389999,133.369995,85.220001,24.799999,46.200001,45.259998,52.029999,428.820007,68.33000200000001,146.639999,92.209999,36.66,73.349998,74.610001,126.199997,83.389999,62.470001,38.599998,26.52,228.380005,13.77,52.959999,31.01,66.660004,35.560001,93.120003,19.07,47.419998,69.389999,26.799999,122.25,50.026737,78.040001,45.889999,164.440002,16.82,71.690002,98.879997,18.030001,64.800003,44.43,125.980003,110.419998,14.9,43.650002,146.070007,57.650002,91.349998,30.17,77.489998,75.190002,127.470001,47.299999,52.709999,55.970001,146.350006,44.5,44.759998
411,78.33000200000002,62.779999,104.599998,57.419998,88.93,169.919998,130.949997,133.21000700000002,84.66999799999998,24.9,46.139999,45.07,52.200001,426.98999,68.449997,146.050003,92.959999,36.869999,72.519997,74.550003,125.949997,82.32,61.299999,38.580002,26.549999,227.970001,13.8,52.73,30.82,66.16999799999999,35.330002,93.540001,19.18,47.009998,69.08000200000001,26.690001,123.489998,49.901962,77.940002,46.099998,164.380005,16.620001000000002,71.540001,98.989998,17.98,64.279999,44.75,126.150002,110.389999,14.84,43.610001,147.270004,57.779999,91.550003,29.799999,76.75,75.110001,126.510002,47.119999,52.619999,55.98,145.589996,44.310001,44.759998
412,77.739998,63.23,104.150002,57.529999,88.800003,167.160004,129.270004,133.720001,83.93,24.92,45.689999,45.139999,51.419998,427.549988,68.029999,145.949997,92.32,36.73,72.440002,74.839996,124.389999,82.660004,61.419998,38.709999,26.549999,228.229996,13.7,52.630001,31.370001,66.129997,35.48,93.959999,19.09,46.970001,69.650002,26.75,122.510002,49.955437,77.709999,46.32,164.720001,16.129998999999998,71.400002,98.080002,17.860001,64.379997,44.470001,126.959999,111.260002,14.8,43.669998,146.509995,57.52,91.110001,29.540001,77.040001,74.610001,126.790001,47.439999,52.389999,55.779999,145.320007,44.470001,44.32
413,77.82,63.080002,105.010002,57.709999,88.83000200000002,169.690002,131.139999,134.929993,84.129997,24.719999,45.349998,45.189999,51.669998,431.709991,67.690002,145.979996,93.010002,37.07,72.510002,74.379997,124.5,82.379997,61.169998,38.52,26.379999,224.270004,13.62,52.580002,31.35,65.910004,35.779999,93.5,19.25,47.02,70.040001,26.639999,123.089996,49.910873,78.129997,45.950001,164.699997,16.190001000000002,71.519997,97.860001,17.84,64.57,44.759998,126.160004,111.080002,14.66,43.209999,148.550003,57.439999,90.870003,29.67,77.43,76.029999,126.57,47.48,52.279999,55.529999,145.589996,44.82,44.369999
414,77.800003,63.139999,104.949997,57.459999,88.720001,172.910004,133.139999,135.449997,84.230003,24.879999,45.43,45.57,51.880001,436.73999,67.5,145.479996,92.580002,37.110001,72.110001,75.190002,124.110001,82.08000200000002,61.099998,38.740002,26.35,226.039993,13.68,52.889999,31.34,65.57,36.48,93.330002,19.4,47.240002,70.739998,26.559999,123.18,49.803921,78.07,45.830002,164.910004,16.35,71.300003,98.410004,17.82,65.41999799999999,45.029999,127.349998,111.459999,14.76,43.279999,148.309998,57.66,91.550003,29.16,77.860001,75.5,125.959999,47.689999,52.330002,55.66,146.369995,45.099998,44.68
415,77.559998,62.91,104.440002,56.939999,88.010002,172.28999299999995,131.630005,134.369995,84.279999,24.42,45.240002,45.529999,51.209999,433.5,66.760002,144.779999,92.519997,36.599998,71.879997,74.91999799999998,123.849998,80.989998,60.5,38.43,25.98,226.399994,13.66,52.75,31.49,65.440002,35.79000100000001,92.610001,19.16,46.830002,69.879997,26.639999,123.18,49.438503,77.68,45.330002,164.880005,16.34,71.16999799999998,97.989998,17.77,65.269997,44.669998,126.980003,110.559998,14.66,43.0,148.479996,56.98,89.989998,29.1,77.440002,75.370003,125.610001,47.419998,51.689999,54.93,144.5,45.0,45.119999
416,77.650002,63.360001,104.580002,56.959999,88.059998,174.470001,133.71000700000002,134.660004,84.93,24.43,45.48,46.110001,51.549999,436.660004,67.150002,144.610001,92.349998,36.639999,72.110001,75.110001,123.470001,82.25,61.200001,38.959999,26.18,227.389999,13.75,52.93,31.530001,66.620003,36.099998,92.690002,19.200001,46.689999,70.739998,26.57,124.510002,49.491978,78.190002,45.169998,165.580002,16.6,71.5,98.209999,17.799999,65.58000200000001,46.330002,126.93,111.279999,14.68,43.110001,149.350006,57.240002,91.449997,29.209999,77.769997,77.800003,125.25,47.43,52.009998,55.259998,145.660004,45.279999,44.900002
417,77.610001,63.799999,104.599998,57.349998,88.269997,174.550003,132.46000700000002,135.229996,84.849998,24.200001,45.029999,46.099998,51.689999,436.429993,66.32,144.470001,92.410004,36.220001,72.230003,74.129997,122.709999,81.839996,60.990002,38.970001,25.93,227.220001,13.73,52.939999,31.209999,66.360001,35.68,90.809998,19.110001,46.799999,70.760002,26.43,124.519997,49.153297,78.470001,44.880001,165.160004,16.5,71.309998,97.529999,17.620001000000006,65.360001,45.080002,125.900002,110.550003,14.61,42.599998,149.220001,56.700001,90.849998,29.15,77.589996,79.0,125.25,47.560001,51.720001,54.310001,145.330002,44.880001,44.34
418,77.809998,64.0,104.629997,57.599998,88.739998,175.990005,134.550003,136.130005,85.129997,24.219999,44.77,46.130001,52.880001,428.0,66.760002,145.179993,91.989998,36.16,72.620003,74.150002,120.489998,82.410004,61.189999,39.5,26.0,228.729996,13.79,53.32,30.5,65.610001,36.48,91.82,19.18,46.799999,71.220001,26.57,124.800003,49.233513,78.83000200000002,45.150002,165.550003,16.52,71.019997,98.019997,17.719998999999994,65.989998,45.580002,127.040001,111.279999,14.67,43.009998,149.259995,56.470001,91.919998,29.48,78.139999,80.290001,126.040001,47.549999,52.040001,54.900002,146.339996,45.139999,44.66
419,77.379997,63.830002,104.910004,57.110001,87.989998,175.880005,133.839996,136.270004,84.959999,23.91,44.610001,45.939999,52.91,421.920013,66.440002,145.509995,91.940002,35.810001,72.349998,73.0,120.07,81.720001,60.779999,39.380001,25.799999,227.5,13.7,53.380001,30.309999,65.599998,35.939999,90.449997,19.0,47.02,70.449997,26.43,124.900002,48.957218,78.58000200000002,44.93,164.830002,16.43,71.360001,97.169998,17.620001000000006,65.949997,45.25,126.290001,110.449997,14.55,42.490002,148.78999299999995,56.150002,91.739998,29.43,77.959999,79.989998,126.050003,47.41,51.68,54.310001,146.869995,45.290001,43.98
420,77.970001,63.919998,104.779999,57.75,89.050003,177.410004,134.910004,137.660004,85.760002,24.049999,44.77,46.41,53.299999,429.040009,67.150002,146.03999299999995,93.139999,35.779999,72.389999,73.400002,120.779999,81.949997,61.16,40.220001,25.9,222.910004,13.76,53.560001,30.48,65.949997,36.110001,91.339996,19.0,47.299999,70.599998,26.610001,126.059998,48.948307,79.239998,46.950001,166.820007,16.92,71.699997,91.5,17.59,66.489998,45.48,126.07,110.360001,14.56,43.060001,150.009995,56.209999,92.269997,29.450001,78.190002,80.33000200000002,125.970001,47.77,52.07,54.799999,147.059998,45.849998,44.07
421,77.730003,64.220001,105.809998,57.799999,89.010002,177.699997,136.309998,137.949997,84.940002,24.02,45.259998,46.599998,53.560001,426.55999800000006,66.620003,146.820007,92.860001,35.25,73.33000200000002,72.589996,120.18,81.209999,61.0,39.77,25.84,223.0,13.7,53.91,30.219999,65.660004,36.310001,91.150002,18.74,47.91,71.18,26.639999,126.610001,49.046345,79.239998,46.349998,162.619995,15.2,71.82,89.230003,17.610001,66.809998,45.669998,126.389999,111.599998,14.5,42.07,150.330002,55.900002,90.809998,29.42,78.33000200000002,80.940002,123.279999,48.18,52.389999,54.959999,147.009995,46.110001,43.950001
422,77.540001,64.160004,105.599998,58.119999,89.0,177.75,136.660004,138.479996,85.790001,23.84,46.16,46.740002,53.75,426.0,66.099998,146.279999,93.269997,35.189999,73.910004,72.110001,120.489998,85.370003,61.759998,40.869999,25.610001,221.889999,13.49,53.709999,30.530001,65.82,36.080002,91.059998,18.42,47.630001,70.5,26.299999,130.5,48.698753,79.519997,46.119999,159.559998,14.94,71.949997,87.589996,17.690001000000006,65.790001,46.380001,126.410004,110.900002,14.22,42.0,150.899994,55.740002,90.339996,31.49,78.18,80.959999,124.379997,47.700001,52.310001,54.43,146.270004,46.279999,43.549999
423,77.58000200000002,64.199997,105.730003,58.689999,89.08000200000002,178.0,136.240005,139.279999,85.449997,23.74,46.25,46.259998,53.349998,427.619995,65.91999799999999,147.179993,93.809998,34.549999,74.489998,72.5,120.900002,87.519997,62.450001,41.91,26.23,218.940002,12.99,53.790001,29.75,66.480003,36.049999,90.959999,18.01,47.919998,70.739998,26.65,133.149994,48.725491,80.019997,46.5,158.21000700000005,14.9,72.389999,87.779999,17.530001000000002,66.279999,46.419998,126.239998,111.580002,14.26,41.900002,153.770004,56.099998,90.940002,30.799999,78.33000200000002,80.839996,125.25,47.790001,52.099998,54.099998,147.71000700000005,46.43,43.549999
424,78.18,64.940002,106.900002,59.330002,90.269997,180.970001,139.440002,140.589996,85.839996,24.25,47.43,47.130001,54.189999,432.0,67.93,147.589996,94.290001,36.139999,75.800003,74.739998,121.339996,88.0,62.950001,41.990002,26.860001,220.339996,13.45,54.189999,29.85,67.260002,36.720001,92.370003,18.639999,48.450001,72.459999,27.040001,134.71000700000002,49.340462,80.93,47.23,163.119995,14.96,73.029999,88.959999,17.98,67.0,47.119999,129.389999,113.660004,14.55,42.540001,155.949997,58.150002,93.18,30.98,79.32,82.010002,127.790001,48.84,53.389999,55.0,150.0,47.099998,45.189999
425,77.989998,65.309998,106.269997,59.130001,90.199997,181.570007,142.509995,140.0,85.410004,24.67,47.209999,47.310001,53.73,432.440002,68.470001,147.559998,93.599998,36.009998,75.790001,74.519997,121.75,87.18,64.0,41.939999,26.48,222.449997,13.43,53.970001,30.299999,66.33000200000001,36.599998,93.099998,18.549999,48.529999,72.32,27.1,132.78999299999998,49.652405,80.57,47.720001,161.970001,14.95,69.760002,88.08000200000002,17.780001000000006,67.260002,46.970001,129.169998,113.620003,14.68,43.040001,155.300003,57.66,95.830002,31.07,78.83000200000002,84.110001,127.309998,48.66,53.360001,55.32,149.869995,46.32,46.0
426,77.349998,65.16999799999999,105.290001,58.68,89.370003,184.220001,145.220001,138.899994,85.18,24.26,46.740002,47.32,53.380001,434.440002,68.0,143.600006,94.040001,35.25,75.089996,72.660004,121.839996,85.91999799999998,61.32,41.23,26.23,221.839996,13.17,53.220001,30.25,66.290001,36.34,91.830002,18.09,48.09,71.769997,26.85,133.589996,48.850266,79.309998,47.139999,158.059998,14.63,74.5,87.91999799999998,17.5,66.91999799999999,46.5,127.279999,112.400002,14.47,42.900002,158.350006,56.75,94.629997,30.59,79.370003,85.07,125.309998,48.130001,52.41,54.860001,149.020004,44.029999,45.860001
427,77.470001,65.25,104.980003,58.619999,89.800003,178.369995,142.46000700000005,135.910004,83.879997,24.049999,46.810001,45.77,52.720001,425.0,67.41999799999999,143.369995,93.220001,35.040001000000004,75.160004,72.019997,121.25,84.849998,60.400002,40.689999,26.139999,221.770004,13.09,53.5,30.35,66.199997,34.32,91.449997,18.07,48.16,72.32,26.58,131.889999,49.046345,77.449997,46.98,159.0,14.59,74.32,87.650002,17.540001,67.110001,46.330002,127.57,112.769997,14.4,42.580002,153.470001,56.869999,93.389999,30.190001,78.91999799999998,82.510002,126.110001,48.970001,52.400002,54.299999,146.970001,43.110001,45.110001
428,79.58000200000002,65.410004,105.660004,59.57,90.580002,178.949997,144.740005,139.009995,85.16999799999998,24.120001,46.990002,44.720001,52.900002,426.4800110000001,67.870003,145.699997,93.779999,35.0,75.93,72.019997,121.779999,85.41999799999998,60.400002,41.139999,26.469999,223.949997,13.2,55.189999,30.290001,66.279999,34.549999,91.510002,18.02,47.75,73.339996,26.110001,132.720001,49.456329,78.93,46.939999,160.820007,14.73,74.449997,87.33000200000002,17.4,67.730003,47.299999,127.910004,113.639999,14.56,42.689999,154.520004,56.75,93.459999,30.059999,79.16999799999998,82.540001,127.510002,50.099998,52.68,53.419998,150.270004,43.48,45.389999
