,A,ABBV,ABC,ABT,AET,AGN,ALXN,AMGN,ANTM,BAX,BCR,BDX,BIIB,BMY,BSX,CAH,CELG,CERN,CI,CNC,COO,DGX,DHR,DVA,ESRX,EVHC,EW,GILD,HCA,HOLX,HSIC,HUM,IDXX,ILMN,INCY,ISRG,JNJ,LH,LLY,MCK,MDT,MNK,MRK,MTD,MYL,PDCO,PFE,PKI,PRGO,REGN,SYK,TMO,UHS,UNH,VAR,VRTX,WAT,XRAY,ZBH,ZTS
0,36.75,59.740002,96.860001,43.900002,102.389999,299.540009,166.869995,152.020004,132.759995,37.380001,181.970001,148.78999299999995,285.929993,64.150002,17.52,85.400002,107.68,56.68,131.660004,57.150002,147.5,67.059998,70.970428,72.489998,83.68,83.023949,76.584999,102.900002,66.309998,39.450001,75.720001,167.479996,66.980003,165.46000700000005,107.129997,166.110001,100.379997,119.690002,80.0,179.889999,74.489998,56.5,52.189999,326.720001,48.860001,46.77,33.290001000000004,50.59,149.910004,550.26001,95.589996,132.580002,119.57,110.900002,68.696342,122.279999,128.850006,59.470001,104.629997,45.0
1,36.5,60.099998,97.730003,44.889999,104.82,300.890015,168.759995,154.910004,134.679993,37.91,184.869995,150.800003,284.200012,64.93,17.719998999999994,86.290001,110.190002,57.66,133.259995,58.580002,148.919998,67.32,72.08491500000002,73.5,84.529999,82.335327,77.25,104.449997,67.129997,39.75,76.945,168.699997,68.16999799999999,170.429993,108.599998,166.65333600000002,100.379997,119.690002,80.93,182.789993,76.099998,57.130001,53.709999,333.079987,50.189999,46.77,33.200001,51.040001,149.139999,559.4400019999998,96.709999,135.0,120.269997,113.730003,69.397865,125.080002,130.389999,59.959999,105.209999,45.029999
2,38.43,60.259998,99.07,44.970001,105.279999,300.470001,171.839996,158.110001,136.300003,37.91,183.960007,151.220001,280.649994,66.0,17.68,87.010002,111.360001,57.360001,133.679993,58.880001,144.669998,68.510002,72.350266,73.410004,84.230003,81.437126,77.5,104.489998,69.300003,40.0,77.485001,169.580002,68.32,173.440002,114.620003,166.183334,101.529999,124.0,81.489998,185.600006,76.559998,56.450001,53.860001,337.799988,50.849998,47.880001,33.080002,51.700001,154.589996,571.400024,96.809998,135.679993,122.980003,114.25,69.003258,128.009995,132.130005,60.509998,104.75,45.810001
3,39.16,61.220001,100.330002,45.720001,101.699997,304.480011,176.5,159.889999,130.520004,37.950001,184.850006,151.130005,292.0,67.41999799999999,17.75,88.589996,115.989998,58.259998,130.5,58.220001,145.559998,68.940002,73.381348,73.739998,84.769997,81.70658900000002,78.199997,108.0,68.970001,40.459999,78.129997,165.28999299999995,68.589996,176.479996,116.660004,169.066666,102.660004,123.779999,83.199997,187.5,77.370003,58.150002,54.439999,340.480011,52.459999,48.490002,32.790001000000004,52.650002,155.800003,587.0,96.809998,137.779999,118.690002,109.790001,69.494324,133.009995,131.889999,60.580002,105.0,47.049999
4,38.779999,60.939999,99.599998,46.029999,101.349998,310.190002,176.529999,160.740005,128.169998,38.110001,182.729996,150.720001,291.850006,67.370003,17.780001000000006,87.82,115.120003,58.439999,128.550003,55.549999,144.990005,67.949997,73.692192,73.209999,84.230003,77.60479000000002,78.474998,107.339996,66.029999,40.0,77.995003,165.21000700000005,69.5,175.199997,117.900002,169.223328,102.489998,121.139999,84.300003,186.470001,76.199997,59.810001,54.610001,340.0,51.580002,48.389999,32.580002,52.900002,154.78999299999995,583.950012,95.980003,138.28999299999998,119.809998,110.889999,70.029236,132.53999299999998,131.880005,61.349998,104.519997,47.0
5,39.290001,61.310001,99.0,46.029999,104.779999,306.299988,173.21000700000005,159.630005,131.669998,38.240002,187.289993,151.309998,290.399994,67.82,17.85,87.739998,114.040001,58.700001,132.669998,57.470001,144.669998,67.900002,73.79833199999999,73.57,84.400002,78.772453,78.565002,106.699997,66.43,40.0,78.014999,167.940002,68.660004,174.53999299999995,112.940002,171.89666699999995,102.389999,121.099998,84.5,189.929993,76.239998,65.800003,54.080002,343.570007,51.860001,48.5,31.42,52.720001,155.720001,575.98999,96.540001,137.800003,122.739998,112.970001,70.678139,130.779999,133.169998,61.369999,103.75,47.23
6,39.810001,60.560001,98.160004,45.110001,104.839996,302.0,174.5,161.009995,130.809998,37.709999,185.860001,147.839996,290.959991,67.629997,17.98,86.910004,113.07,58.619999,133.059998,56.549999,142.199997,68.019997,73.040184,72.809998,85.029999,80.988022,80.0,105.75,67.089996,39.860001,77.404999,166.910004,68.589996,172.779999,112.129997,172.406662,101.809998,120.0,83.559998,188.169998,75.970001,65.040001,53.560001,337.559998,50.560001,46.02,31.379999,52.310001,148.25,567.049988,95.389999,136.589996,122.57,111.379997,70.61676,130.729996,132.610001,61.48,102.099998,46.560001
7,40.59,61.099998,99.0,45.380001,106.309998,312.339996,177.880005,163.050003,131.5,38.080002,186.259995,150.529999,290.0,67.82,18.299999,86.989998,112.68,59.150002,134.639999,57.169998,144.639999,68.440002,73.419258,73.559998,86.300003,83.772453,80.45500200000002,106.57,68.989998,39.959999,77.360001,168.800003,69.150002,177.259995,111.739998,172.42666599999995,102.169998,121.349998,83.879997,189.610001,76.470001,65.989998,53.619999,339.48999,50.27,45.16,32.360001000000004,52.709999,150.300003,567.960022,96.610001,137.800003,124.110001,113.470001,71.00259399999999,133.160004,132.559998,61.34,102.18,46.799999
8,41.32,60.169998,99.019997,45.419998,104.25,321.049988,182.320007,164.759995,131.600006,37.84,187.830002,150.839996,292.970001,68.08000200000001,18.4,87.07,112.660004,59.41,134.46000700000002,56.950001,145.139999,68.68,73.692192,73.889999,86.059998,84.401199,82.099998,108.139999,69.199997,39.91,77.800003,168.910004,70.279999,180.720001,115.629997,173.03333999999995,102.279999,122.290001,83.769997,189.839996,76.83000200000002,66.32,53.360001,340.820007,51.849998,45.709999,32.919998,53.220001,150.869995,564.080017,97.559998,138.639999,124.110001,114.489998,70.70444499999998,132.630005,133.509995,61.09,101.529999,47.139999
9,41.970001,59.959999,99.080002,45.439999,104.470001,319.359985,181.990005,163.490005,131.220001,37.73,187.509995,151.580002,293.160004,67.849998,18.4,87.389999,112.849998,59.82,135.240005,58.990002,147.149994,68.809998,73.449585,74.610001,85.91999799999998,84.161674,82.550003,108.209999,69.510002,40.700001,78.675003,169.25,70.860001,186.259995,116.610001,173.633331,102.480003,122.220001,83.760002,190.350006,76.550003,66.400002,54.040001,344.109985,51.709999,45.59,32.91,53.5,151.029999,563.98999,98.379997,140.28999299999998,124.860001,114.559998,71.0289,132.880005,134.25,61.07,101.110001,47.080002
10,42.16,58.23,98.839996,45.220001,103.160004,314.119995,179.96000700000005,162.71000700000005,131.110001,37.880001,188.449997,151.100006,289.299988,67.540001,18.450001,87.389999,110.269997,59.75,135.279999,58.32,146.339996,68.779999,73.502655,73.410004,85.900002,83.173653,82.160004,106.349998,68.769997,40.689999,78.934998,168.919998,70.25,185.089996,114.989998,173.67666599999995,101.730003,122.459999,84.209999,190.149994,75.839996,68.449997,53.77,344.48999,51.880001,45.560001,33.0,53.459999,150.78999299999995,549.25,97.339996,138.860001,122.690002,113.529999,71.134125,131.0,133.330002,60.939999,102.010002,46.810001
11,41.07,59.169998,99.830002,45.43,107.629997,321.950012,179.740005,161.619995,135.380005,37.91,188.889999,152.889999,289.140015,68.620003,18.5,88.599998,110.5,60.580002,139.28999299999998,59.0,148.100006,68.970001,73.070511,73.43,86.82,83.173653,82.32,105.0,71.010002,41.549999,79.345001,173.5,71.540001,187.720001,112.459999,174.236664,102.5,125.18,86.260002,191.460007,76.389999,71.239998,54.66,341.230011,52.779999,45.419998,33.669998,53.52,149.449997,545.01001,96.949997,138.520004,125.059998,116.239998,71.616425,130.630005,132.779999,61.720001,102.720001,47.07
12,40.639999,57.709999,99.010002,45.360001,106.75,317.329987,176.46000700000005,160.270004,132.779999,37.470001,188.759995,152.059998,284.220001,67.589996,18.41,87.459999,111.650002,60.299999,139.490005,59.200001,149.779999,68.709999,72.76725,72.75,86.449997,80.419159,81.574997,104.32,70.019997,40.990002,79.665001,173.169998,71.959999,181.5,113.150002,172.56333899999996,102.269997,124.300003,84.650002,190.050003,76.690002,74.339996,54.07,336.480011,52.209999,45.580002,32.919998,51.41,148.240005,547.590027,96.260002,136.740005,123.080002,117.800003,71.300735,130.259995,130.880005,62.400002,102.339996,46.48
13,40.23,56.5,99.120003,44.41,102.470001,313.839996,169.160004,154.96000700000005,129.410004,36.91,183.699997,150.179993,277.0,66.879997,18.09,86.760002,107.400002,59.279999,138.270004,56.68,126.230003,66.879997,71.880211,71.989998,84.91999799999998,79.011978,78.980003,101.440002,67.720001,39.16,78.315002,169.649994,70.0,175.360001,107.370003,169.803329,101.400002,121.199997,83.470001,191.0,76.989998,72.300003,52.869999,332.350006,50.700001,44.389999,32.490002000000004,51.049999,145.990005,538.090027,92.849998,133.580002,118.760002,115.589996,69.96785,122.82,128.149994,62.900002,99.650002,45.360001
14,40.919998,57.900002,99.919998,45.57,105.449997,316.190002,177.0,162.910004,133.520004,37.5,187.660004,154.320007,283.309998,69.0,18.450001,88.290001,110.300003,59.830002,140.610001,58.790001,129.779999,68.480003,73.191811,72.199997,86.57,79.041916,80.550003,104.110001,67.279999,39.59,79.139999,170.899994,70.519997,178.800003,109.190002,173.333328,102.610001,124.470001,87.449997,190.600006,78.279999,74.980003,54.02,337.190002,51.23,45.09,32.740002000000004,52.029999,147.5,559.659973,94.370003,136.850006,119.330002,117.889999,70.152,125.349998,130.619995,63.080002,100.440002,46.470001
15,40.610001,55.560001,99.650002,45.32,102.860001,311.98999,183.820007,156.610001,132.0,37.5,188.300003,154.0,279.890015,68.379997,18.459999,88.089996,107.790001,59.450001,137.0,57.389999,131.600006,68.639999,71.766487,71.440002,85.879997,77.125748,80.349998,102.07,66.129997,38.59,79.16999799999998,168.979996,69.75,175.149994,106.050003,173.363327,102.980003,122.879997,85.620003,187.5,77.599998,73.440002,53.57,338.059998,50.5,44.889999,32.349998,49.669998,146.369995,542.869995,93.68,134.949997,115.910004,114.949997,70.152,121.019997,129.690002,62.450001,99.800003,45.450001
16,41.25,56.279999,99.529999,45.389999,103.110001,309.26001,186.75,158.350006,130.800003,36.91,186.559998,154.100006,286.209991,69.099998,18.58,87.959999,110.690002,59.650002,136.240005,56.830002,133.809998,68.040001,72.100075,71.019997,85.790001,77.425148,79.245003,103.25,66.970001,38.630001,78.440002,168.860001,69.339996,180.309998,109.809998,170.636673,102.139999,124.989998,86.019997,187.850006,77.889999,71.83000200000002,53.279999,332.630005,51.040001,44.41,32.419998,50.450001,148.46000700000005,553.76001,93.040001,135.419998,119.449997,115.400002,69.16986800000001,122.550003,129.509995,61.799999,99.339996,45.610001
17,40.959999,56.0,100.93,45.080002,103.589996,306.540009,183.600006,158.970001,132.029999,36.84,185.389999,152.729996,285.359985,68.559998,18.469999,87.660004,111.220001,59.66,137.119995,57.459999,131.660004,68.129997,71.74374399999998,70.809998,85.370003,77.125748,81.214996,102.449997,67.440002,37.68,77.529999,170.770004,69.160004,179.28999299999995,107.959999,170.53999299999995,102.300003,122.620003,84.230003,188.0,77.720001,70.91999799999998,53.02,331.420013,51.0,44.099998,32.43,50.110001,149.529999,547.23999,92.379997,134.419998,118.830002,115.050003,69.038338,119.550003,128.990005,60.82,100.629997,45.16
18,40.75,55.779999,101.489998,44.77,103.940002,305.700012,182.649994,157.820007,134.0,36.889999,181.979996,152.570007,285.540009,68.940002,18.190001,86.139999,110.5,59.060001,137.610001,56.889999,134.229996,67.339996,70.955269,70.300003,84.690002,76.377243,80.790001,101.349998,67.629997,38.529999,76.474998,170.369995,68.32,179.899994,108.769997,173.406662,102.370003,121.610001,83.800003,188.720001,76.5,70.150002,53.0,330.200012,52.259998,43.689999,32.110001000000004,49.73,147.990005,538.900024,92.010002,133.229996,119.940002,116.209999,68.22287,120.199997,130.25,60.18,98.75,45.389999
19,40.220001,53.709999,102.199997,44.450001,105.220001,302.070007,187.809998,155.979996,136.229996,36.849998,183.0,152.479996,283.769989,67.889999,18.15,86.059998,109.360001,60.099998,140.720001,56.990002,135.0,67.57,70.788475,69.790001,84.989998,75.898201,81.120003,99.970001,66.43,38.049999,76.885002,173.259995,68.290001,175.070007,107.25,174.32333400000005,101.650002,121.419998,83.360001,190.350006,76.639999,69.699997,52.150002,329.670013,53.639999,43.75,31.99,50.32,148.330002,537.1400150000002,90.300003,133.850006,119.720001,115.879997,68.196564,117.610001,129.619995,60.040001,99.029999,45.849998
20,40.75,56.150002,103.019997,45.200001,106.5,305.130005,188.460007,161.649994,136.229996,36.790001,187.630005,154.089996,285.01001,69.300003,18.6,87.010002,111.269997,60.349998,141.919998,57.32,136.050003,67.910004,71.304016,68.550003,86.900002,72.60479000000002,80.870003,101.739998,65.970001,37.75,77.485001,174.929993,69.33000200000001,175.669998,110.510002,176.843338,102.650002,120.82,85.18,192.240005,77.209999,70.870003,52.48,336.670013,53.880001,43.950001,32.619999,51.5,150.910004,543.419983,92.129997,136.309998,117.459999,116.870003,68.862953,117.040001,130.699997,60.209999,100.199997,47.049999
21,41.009998,56.669998,102.099998,45.77,108.080002,306.429993,188.279999,164.309998,136.309998,37.400002,188.759995,154.600006,292.230011,70.349998,18.860001,87.470001,114.0,60.709999,141.580002,59.310001,136.880005,68.949997,70.515541,68.16999799999999,87.209999,72.39520999999998,80.879997,103.18,66.489998,38.66,77.480003,177.199997,69.75,186.919998,115.720001,180.289993,104.639999,123.449997,86.0,188.419998,77.849998,73.949997,53.419998,338.98999,54.200001,43.82,32.43,51.75,149.270004,559.090027,93.059998,138.679993,119.550003,118.300003,69.441711,118.269997,132.490005,60.299999,101.220001,47.419998
22,41.549999,57.66,101.690002,46.09,108.730003,309.0299990000001,189.720001,164.580002,137.699997,37.790001,191.029999,156.110001,299.040009,70.790001,18.860001,88.989998,116.0,61.16,141.199997,61.450001,137.740005,68.739998,71.758911,68.050003,86.620003,72.275452,82.400002,104.25,64.41999799999999,39.169998,77.58000200000002,176.350006,70.040001,186.639999,114.25,181.360001,105.160004,121.790001,86.75,191.039993,78.5,74.43,54.110001,340.809998,55.040001,44.669998,32.560001,52.650002,151.050003,560.0,93.919998,140.279999,116.580002,118.830002,69.932777,118.309998,133.860001,60.439999,101.93,47.27
23,40.560001,55.900002,102.129997,44.959999,108.769997,308.809998,184.610001,160.5,139.0,37.34,190.5,155.050003,294.799988,68.809998,18.450001,87.540001,111.470001,60.080002,142.889999,62.169998,136.0,68.58000200000001,69.226685,67.949997,86.230003,70.838326,80.290001,101.68,64.309998,38.18,77.144997,176.139999,69.82,179.990005,114.879997,178.229996,103.080002,121.510002,85.57,189.360001,77.440002,71.620003,52.150002,331.869995,52.439999,44.09,32.25,51.689999,146.149994,548.340027,92.239998,137.259995,116.309998,118.610001,68.494713,117.169998,130.449997,60.169998,100.199997,46.599998
24,40.509998,56.0,102.169998,44.049999,108.910004,308.73999,183.789993,159.880005,138.100006,36.740002,187.770004,153.800003,294.839996,68.230003,18.309999,87.309998,111.129997,59.43,144.339996,64.639999,135.839996,69.989998,69.49204300000001,67.970001,85.93,69.970062,78.860001,102.209999,64.989998,38.630001,76.635002,175.649994,70.239998,183.979996,114.220001,178.796661,102.339996,120.949997,85.720001,194.380005,77.019997,71.940002,52.150002,332.570007,53.52,44.349998,32.169998,51.470001,144.75,545.950012,91.669998,135.759995,115.239998,116.57,69.52068299999999,117.43,130.5,60.110001,99.360001,46.830002
25,41.009998,56.540001,103.0,44.23,110.419998,310.929993,186.190002,160.5,140.100006,36.810001,188.080002,154.600006,298.0,68.300003,18.370001,88.5,111.32,61.330002,145.309998,65.800003,134.369995,71.400002,70.447311,69.370003,89.0,72.664673,79.440002,102.989998,67.68,39.029999,77.474998,177.03999299999995,71.519997,188.039993,113.779999,180.550003,101.910004,124.769997,86.269997,195.479996,76.779999,72.529999,52.009998,333.600006,53.619999,44.57,32.619999,51.810001,144.929993,535.590027,91.940002,138.100006,119.370003,118.190002,69.880219,121.089996,131.240005,60.310001,100.75,47.5
26,41.619999,57.880001,103.150002,44.73,109.129997,311.76001,188.820007,163.029999,140.470001,37.709999,189.119995,155.279999,303.790009,68.550003,18.610001,89.32,120.199997,60.740002,145.910004,65.760002,135.139999,71.68,70.568611,69.809998,87.83000200000002,74.670662,79.959999,103.589996,67.32,38.869999,77.66999799999998,176.580002,72.529999,187.050003,109.209999,181.660004,103.110001,124.839996,86.360001,197.889999,77.699997,75.260002,52.380001,338.670013,54.259998,44.830002,32.580002,52.82,145.550003,531.0599980000002,93.269997,140.0,118.650002,117.900002,70.634293,123.919998,133.570007,60.900002,102.239998,47.84
27,41.790001,58.380001,103.709999,44.939999,110.010002,310.0,187.960007,163.699997,140.679993,38.060001,187.789993,155.839996,300.290009,68.779999,18.65,89.480003,121.209999,60.689999,146.679993,65.800003,135.630005,71.699997,70.841545,70.139999,87.970001,75.35928299999998,79.050003,103.349998,69.209999,38.84,78.70500200000002,178.820007,72.480003,185.960007,110.260002,182.889999,103.120003,124.169998,85.980003,199.610001,77.510002,76.16999799999998,52.790001,339.5,55.09,44.82,32.5,53.049999,148.21000700000005,535.5599980000002,94.07,140.940002,120.669998,118.529999,70.783424,124.379997,133.729996,60.880001,102.419998,47.860001
28,42.02,58.27,103.849998,44.919998,109.529999,310.890015,188.160004,162.910004,140.279999,38.02,189.479996,155.589996,302.0299990000001,68.760002,18.639999,89.440002,120.510002,60.599998,146.080002,65.470001,135.649994,71.18,70.652008,70.050003,87.949997,75.74850500000002,78.989998,103.0,68.790001,38.880001,78.18,177.729996,72.790001,188.630005,108.980003,182.193329,103.18,124.339996,85.58000200000002,199.410004,77.370003,75.610001,52.790001,340.399994,54.48,44.84,32.599998,53.299999,147.779999,536.450012,93.849998,140.970001,119.959999,118.260002,70.774651,123.989998,133.470001,60.779999,102.309998,47.959999
29,42.080002,59.02,104.690002,45.279999,109.519997,310.380005,190.089996,162.919998,140.520004,38.389999,190.080002,156.660004,304.98999,69.489998,18.82,90.699997,119.68,60.939999,146.96000700000005,66.32,136.520004,71.769997,71.266113,70.43,88.18,75.898201,79.959999,102.25,68.339996,39.490002,79.889999,178.0,74.32,189.289993,109.980003,183.256668,103.339996,125.0,85.839996,201.860001,77.620003,74.800003,52.970001,345.299988,54.610001,45.52,32.57,53.75,146.5,542.280029,94.349998,141.580002,120.0,118.870003,71.590118,124.970001,134.990005,61.639999,100.769997,48.369999
30,42.360001,59.400002,104.940002,45.849998,110.389999,313.359985,191.759995,164.630005,141.869995,38.48,191.869995,156.690002,309.980011,69.5,18.75,90.470001,120.989998,61.82,148.220001,66.75,136.520004,71.870003,71.326759,70.510002,88.050003,76.58683,79.980003,102.839996,68.809998,39.400002,80.25,179.529999,74.33000200000002,194.899994,110.269997,184.990005,104.110001,124.830002,86.449997,200.550003,77.849998,74.230003,53.34,345.5299990000001,55.009998,45.509998,32.740002000000004,54.25,146.520004,550.539978,94.720001,143.03999299999995,121.290001,120.029999,71.765495,127.68,136.0,61.73,102.849998,48.330002
31,41.900002,59.5,104.470001,45.110001,108.349998,313.26001,190.179993,162.149994,140.119995,37.860001,190.080002,154.729996,306.100006,69.120003,18.48,89.41999799999998,119.889999,60.509998,146.429993,65.970001,135.080002,71.410004,70.439728,69.82,87.230003,77.245506,78.809998,102.360001,67.949997,39.139999,79.565002,178.399994,73.529999,190.020004,108.239998,183.536667,103.370003,123.760002,85.720001,198.529999,77.059998,75.129997,52.799999,342.519989,54.360001,45.189999,32.470001,53.779999,144.889999,542.619995,93.629997,141.970001,119.099998,118.639999,70.958801,125.550003,134.979996,61.200001,101.980003,47.93
32,41.060001,58.060001,102.309998,43.939999,106.589996,306.5,187.009995,159.0,137.660004,37.66,187.160004,150.619995,300.339996,67.449997,18.16,87.730003,116.769997,59.049999,144.71000700000005,64.610001,132.46000700000002,70.199997,69.037148,68.809998,85.839996,76.61676800000002,78.099998,99.769997,65.690002,38.380001,77.970001,177.669998,72.349998,187.649994,106.5,182.386673,101.709999,121.860001,83.400002,193.589996,75.83000200000002,73.239998,52.009998,333.070007,52.880001,44.389999,31.85,52.790001,142.009995,531.76001,91.470001,139.449997,117.459999,116.910004,69.915291,123.029999,132.559998,59.209999,101.120003,46.939999
33,40.73,57.990002,102.199997,42.959999,109.730003,307.890015,185.360001,159.0,139.850006,37.16,184.580002,148.649994,295.380005,67.5,18.0,88.379997,117.709999,58.09,146.490005,66.029999,131.860001,70.790001,69.552689,68.720001,86.870003,77.245506,78.66999799999998,99.690002,66.559998,37.830002,77.875,180.220001,71.230003,181.779999,102.139999,183.016663,100.580002,123.160004,82.900002,195.169998,75.769997,72.959999,52.790001,329.339996,53.669998,43.619999,32.18,52.720001,143.119995,519.380005,90.120003,139.0,118.559998,116.720001,68.994545,123.889999,130.470001,59.25,102.0,47.509998
34,40.240002,56.369999,101.459999,42.310001,109.160004,304.829987,183.720001,155.009995,139.619995,36.790001,183.009995,145.839996,292.600006,67.470001,17.940001000000006,87.940002,116.220001,57.299999,143.46000700000005,66.339996,129.949997,70.0,68.824867,68.220001,85.970001,79.820358,79.279999,97.57,65.489998,37.5,76.934998,177.800003,71.5,176.169998,101.440002,182.433334,99.82,120.790001,82.690002,191.869995,74.800003,71.989998,52.509998,328.23999,52.959999,44.709999,31.73,52.099998,141.21000700000005,499.0,89.690002,136.550003,116.68,115.779999,68.433327,120.800003,128.46000700000002,59.57,102.510002,47.27
35,40.139999,56.52,100.870003,41.68,108.919998,299.839996,180.509995,153.059998,136.119995,36.889999,181.970001,144.520004,286.519989,65.849998,17.639999,85.959999,114.209999,57.310001,141.0,64.709999,129.889999,68.720001,67.69522099999999,67.360001,85.010002,80.119759,79.389999,98.059998,65.139999,37.869999,75.735001,175.080002,70.489998,170.899994,100.099998,181.820007,99.309998,119.040001,81.629997,189.75,74.629997,68.190002,51.52,318.790009,52.52,43.639999,31.16,51.0,142.300003,510.5,89.529999,135.0,113.449997,113.629997,67.687965,119.010002,127.870003,58.299999,102.160004,46.990002
36,39.220001,57.549999,99.160004,41.860001,110.0,304.190002,175.009995,153.119995,135.490005,36.869999,184.509995,145.190002,284.649994,65.599998,17.700001,85.360001,112.82,58.09,142.0,63.91,128.639999,67.989998,67.247917,67.75,85.940002,79.970062,77.300003,96.900002,64.480003,37.619999,76.160004,174.559998,70.349998,168.740005,97.080002,179.886673,99.879997,119.050003,81.66999799999998,188.470001,74.68,67.599998,52.509998,318.720001,51.720001,43.580002,31.549999,50.27,144.529999,505.019989,89.0,135.600006,113.269997,112.349998,67.503815,115.620003,129.589996,58.889999,102.209999,46.939999
37,38.709999,55.860001,95.510002,40.77,107.139999,300.220001,169.600006,151.330002,132.119995,36.310001,180.479996,143.089996,280.589996,63.709999,17.48,82.309998,109.550003,58.970001,138.929993,62.689999,129.119995,67.639999,67.361641,67.720001,85.790001,79.850296,76.660004,97.220001,68.699997,36.599998,75.254997,173.080002,69.300003,173.270004,95.900002,180.186661,98.239998,116.980003,81.300003,168.990005,74.010002,65.230003,51.25,315.390015,50.060001,42.509998,31.15,49.549999,146.21000700000005,495.049988,88.150002,134.339996,114.18,110.510002,67.275818,109.879997,127.779999,57.099998,101.690002,46.099998
38,38.43,54.470001,94.449997,40.990002,104.529999,301.359985,162.990005,148.429993,130.5,35.79000100000001,178.360001,142.399994,281.179993,63.25,17.24,81.269997,104.0,57.400002,135.410004,61.43,128.479996,68.66999799999999,67.952995,67.489998,86.139999,75.479042,76.489998,96.900002,68.510002,36.25,73.75,169.550003,68.949997,167.160004,93.620003,181.553329,97.989998,116.330002,80.610001,164.779999,73.870003,65.66999799999999,51.509998,312.380005,49.73,41.740002,31.379999,48.169998,144.949997,486.0,88.029999,136.28999299999998,115.410004,110.360001,67.337151,104.949997,127.260002,56.099998,100.68,43.869999
